STONE CHILD COLLEGE,BOX ELDER,MT
MONTANA STATE UNIVERSITY BILLINGS,BILLINGS,MT
SALISH KOOTENAI COLLEGE,PABLO,MT
THE UNIVERSITY OF MONTANA,MISSOULA,MT
UNIVERSITY OF PROVIDENCE,GREAT FALLS,MT
CARROLL COLLEGE,HELENA,MT
LITTLE BIG HORN COLLEGE,CROW AGENCY,MT
ROCKY MOUNTAIN COLLEGE,BILLINGS,MT
MONTANA STATE UNIVERSITY,BOZEMAN,MT
MONTANA STATE UNIVERSITY-NORTHERN,HAVRE,MT
MONTANA TECHNOLOGICAL UNIVERSITY,BUTTE,MT
MONTANA BIBLE COLLEGE,BOZEMAN,MT
AANIIIH NAKODA COLLEGE,HARLEM,MT
YELLOWSTONE CHRISTIAN COLLEGE,BILLINGS,MT
SOUTHEASTERN BAPTIST THEOLOGICAL SEMINARY,WAKE FOREST,NC
HERITAGE BIBLE COLLEGE,DUNN,NC
CAROLINA UNIVERSITY,WINSTON-SALEM,NC
UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,CHARLOTTE,NC
JOHNSON C SMITH UNIVERSITY,CHARLOTTE,NC
SHEPHERDS THEOLOGICAL SEMINARY,CARY,NC
JUNG TAO SCHOOL OF CLASSICAL CHINESE MEDICINE,SUGAR GROVE,NC
GARDNER-WEBB UNIVERSITY,BOILING SPRINGS,NC
LENOIR-RHYNE UNIVERSITY,HICKORY,NC
GRACE COLLEGE OF DIVINITY,FAYETTEVILLE,NC
CAMPBELL UNIVERSITY,BUIES CREEK,NC
WINSTON-SALEM STATE UNIVERSITY,WINSTON-SALEM,NC
CHAMBERLAIN UNIVERSITY-NORTH CAROLINA,CHARLOTTE,NC
ELON UNIVERSITY,ELON,NC
LEES-MCRAE COLLEGE,BANNER ELK,NC
PFEIFFER UNIVERSITY,MISENHEIMER,NC
MARS HILL UNIVERSITY,MARS HILL,NC
STRAYER UNIVERSITY-NORTH CAROLINA,MORRISVILLE,NC
WESTERN CAROLINA UNIVERSITY,CULLOWHEE,NC
SOUTHEASTERN FREE WILL BAPTIST BIBLE COLLEGE,WENDELL,NC
CABARRUS COLLEGE OF HEALTH SCIENCES,CONCORD,NC
SHAW UNIVERSITY,RALEIGH,NC
DAVIDSON COLLEGE,DAVIDSON,NC
CHOWAN UNIVERSITY,MURFREESBORO,NC
NORTH CAROLINA WESLEYAN COLLEGE,ROCKY MOUNT,NC
UNIVERSITY OF NORTH CAROLINA AT GREENSBORO,GREENSBORO,NC
WINGATE UNIVERSITY,WINGATE,NC
UNIVERSITY OF NORTH CAROLINA AT PEMBROKE,PEMBROKE,NC
QUEENS UNIVERSITY OF CHARLOTTE,CHARLOTTE,NC
BARTON COLLEGE,WILSON,NC
ELIZABETH CITY STATE UNIVERSITY,ELIZABETH CITY,NC
UNIVERSITY OF NORTH CAROLINA SCHOOL OF THE ARTS,WINSTON SALEM,NC
CAROLINA CHRISTIAN COLLEGE,WINSTON SALEM,NC
BENNETT COLLEGE,GREENSBORO,NC
FAYETTEVILLE STATE UNIVERSITY,FAYETTEVILLE,NC
APPALACHIAN STATE UNIVERSITY,BOONE,NC
DAOIST TRADITIONS COLLEGE OF CHINESE MEDICAL ARTS,ASHEVILLE,NC
JOHNSON & WALES UNIVERSITY-CHARLOTTE,CHARLOTTE,NC
ST. ANDREWS UNIVERSITY,LAURINBURG,NC
MONTREAT COLLEGE,MONTREAT,NC
DEVRY UNIVERSITY-NORTH CAROLINA,CHARLOTTE,NC
METHODIST UNIVERSITY,FAYETTEVILLE,NC
BELMONT ABBEY COLLEGE,BELMONT,NC
UNIVERSITY OF NORTH CAROLINA WILMINGTON,WILMINGTON,NC
WARREN WILSON COLLEGE,SWANNANOA,NC
HIGH POINT UNIVERSITY,HIGH POINT,NC
SALEM COLLEGE,WINSTON-SALEM,NC
WAKE FOREST UNIVERSITY,WINSTON-SALEM,NC
MEREDITH COLLEGE,RALEIGH,NC
UNIVERSITY OF NORTH CAROLINA AT ASHEVILLE,ASHEVILLE,NC
CATAWBA COLLEGE,SALISBURY,NC
PLATT COLLEGE-MILLER-MOTTE-WILMINGTON,WILMINGTON,NC
WILLIAM PEACE UNIVERSITY,RALEIGH,NC
NORTH CAROLINA STATE UNIVERSITY AT RALEIGH,RALEIGH,NC
UNIVERSITY OF MOUNT OLIVE,MOUNT OLIVE,NC
NORTH CAROLINA CENTRAL UNIVERSITY,DURHAM,NC
LIVINGSTONE COLLEGE,SALISBURY,NC
GREENSBORO COLLEGE,GREENSBORO,NC
NORTH CAROLINA A & T STATE UNIVERSITY,GREENSBORO,NC
UNIVERSITY OF PHOENIX-NORTH CAROLINA,CHARLOTTE,NC
DUKE UNIVERSITY,DURHAM,NC
CAROLINA COLLEGE OF BIBLICAL STUDIES,FAYETTEVILLE,NC
GUILFORD COLLEGE,GREENSBORO,NC
CHARLOTTE CHRISTIAN COLLEGE AND THEOLOGICAL SEMINARY,CHARLOTTE,NC
BREVARD COLLEGE,BREVARD,NC
HOOD THEOLOGICAL SEMINARY,SALISBURY,NC
UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,CHAPEL HILL,NC
MID-ATLANTIC CHRISTIAN UNIVERSITY,ELIZABETH CITY,NC
EAST CAROLINA UNIVERSITY,GREENVILLE,NC
SAINT AUGUSTINE'S UNIVERSITY,RALEIGH,NC
TRINITY BIBLE COLLEGE AND GRADUATE SCHOOL,ELLENDALE,ND
UNIVERSITY OF JAMESTOWN,JAMESTOWN,ND
MAYVILLE STATE UNIVERSITY,MAYVILLE,ND
UNIVERSITY OF NORTH DAKOTA,GRAND FORKS,ND
NORTH DAKOTA STATE UNIVERSITY-MAIN CAMPUS,FARGO,ND
UNIVERSITY OF MARY,BISMARCK,ND
DICKINSON STATE UNIVERSITY,DICKINSON,ND
SITTING BULL COLLEGE,FORT YATES,ND
RASMUSSEN UNIVERSITY-NORTH DAKOTA,FARGO,ND
VALLEY CITY STATE UNIVERSITY,VALLEY CITY,ND
MINOT STATE UNIVERSITY,MINOT,ND
UNION COLLEGE,LINCOLN,NE
NATIONAL AMERICAN UNIVERSITY-BELLEVUE,BELLEVUE,NE
NEBRASKA METHODIST COLLEGE OF NURSING & ALLIED HEALTH,OMAHA,NE
NEBRASKA CHRISTIAN COLLEGE OF HOPE INTERNATIONAL UNIVERSITY,PAPILLION,NE
COLLEGE OF SAINT MARY,OMAHA,NE
BRYAN COLLEGE OF HEALTH SCIENCES,LINCOLN,NE
THE CREATIVE CENTER,OMAHA,NE
CONCORDIA UNIVERSITY-NEBRASKA,SEWARD,NE
YORK COLLEGE,YORK,NE
CLARKSON COLLEGE,OMAHA,NE
UNIVERSITY OF NEBRASKA-LINCOLN,LINCOLN,NE
WAYNE STATE COLLEGE,WAYNE,NE
MIDLAND UNIVERSITY,FREMONT,NE
CREIGHTON UNIVERSITY,OMAHA,NE
UNIVERSITY OF NEBRASKA MEDICAL CENTER,OMAHA,NE
BELLEVUE UNIVERSITY,BELLEVUE,NE
SUMMIT CHRISTIAN COLLEGE,GERING,NE
LITTLE PRIEST TRIBAL COLLEGE,WINNEBAGO,NE
DOANE UNIVERSITY,CRETE,NE
UNIVERSITY OF NEBRASKA AT KEARNEY,KEARNEY,NE
CHADRON STATE COLLEGE,CHADRON,NE
HASTINGS COLLEGE,HASTINGS,NE
PERU STATE COLLEGE,PERU,NE
NEBRASKA WESLEYAN UNIVERSITY,LINCOLN,NE
UNIVERSITY OF NEBRASKA AT OMAHA,OMAHA,NE
UNIVERSITY OF NEW HAMPSHIRE AT MANCHESTER,MANCHESTER,NH
UNIVERSITY OF NEW HAMPSHIRE-FRANKLIN PIERCE SCHOOL OF LAW,CONCORD,NH
FRANKLIN PIERCE UNIVERSITY,RINDGE,NH
SOUTHERN NEW HAMPSHIRE UNIVERSITY,MANCHESTER,NH
DARTMOUTH COLLEGE,HANOVER,NH
GRANITE STATE COLLEGE,CONCORD,NH
SAINT ANSELM COLLEGE,MANCHESTER,NH
NEW ENGLAND COLLEGE,HENNIKER,NH
ANTIOCH UNIVERSITY-NEW ENGLAND,KEENE,NH
THOMAS MORE COLLEGE OF LIBERAL ARTS,MERRIMACK,NH
MAGDALEN COLLEGE,WARNER,NH
PLYMOUTH STATE UNIVERSITY,PLYMOUTH,NH
UNIVERSITY OF NEW HAMPSHIRE-MAIN CAMPUS,DURHAM,NH
RIVIER UNIVERSITY,NASHUA,NH
KEENE STATE COLLEGE,KEENE,NH
COLBY-SAWYER COLLEGE,NEW LONDON,NH
PRINCETON UNIVERSITY,PRINCETON,NJ
RABBINICAL COLLEGE OF AMERICA,MORRISTOWN,NJ
BERKELEY COLLEGE-WOODLAND PARK,WOODLAND PARK,NJ
YESHIVA GEDOLA TIFERES YAAKOV YITZCHOK,LAKEWOOD,NJ
NEW BRUNSWICK THEOLOGICAL SEMINARY,NEW BRUNSWICK,NJ
MONMOUTH UNIVERSITY,WEST LONG BRANCH,NJ
THOMAS EDISON STATE UNIVERSITY,TRENTON,NJ
RAMAPO COLLEGE OF NEW JERSEY,MAHWAH,NJ
CHAMBERLAIN UNIVERSITY-NEW JERSEY,NORTH BRUNSWICK,NJ
YESHIVA GEDOLAH OF WOODLAKE VILLAGE,LAKEWOOD,NJ
SAINT PETER'S UNIVERSITY,JERSEY CITY,NJ
YESHIVA GEDOLAH OF WOODLAKE VILLAGE,LAKEWOOD,NJ
RUTGERS UNIVERSITY-NEWARK,NEWARK,NJ
DEVRY UNIVERSITY-NEW JERSEY,ISELIN,NJ
YESHIVA BAIS AHARON,LAKEWOOD,NJ
YESHIVA GEDOLAH ZICHRON LEYMA,UNION,NJ
SAINT ELIZABETH UNIVERSITY,MORRISTOWN,NJ
KEAN UNIVERSITY,UNION,NJ
TALMUDICAL ACADEMY-NEW JERSEY,ADELPHIA,NJ
CALDWELL UNIVERSITY,CALDWELL,NJ
NEW JERSEY CITY UNIVERSITY,JERSEY CITY,NJ
YESHIVA CHEMDAS HATORAH,LAKEWOOD,NJ
WILLIAM PATERSON UNIVERSITY OF NEW JERSEY,WAYNE,NJ
RABBI JACOB JOSEPH SCHOOL,EDISON,NJ
YESHIVA GEDOLAH KEREN HATORAH,LAKEWOOD,NJ
YESHIVAS EMEK HATORAH,HOWELL,NJ
UNIVERSITY OF PHOENIX-NEW JERSEY,JERSEY CITY,NJ
SETON HALL UNIVERSITY,SOUTH ORANGE,NJ
YESHIVA GEDOLAH OF CLIFFWOOD,KEYPORT,NJ
BLOOMFIELD COLLEGE,BLOOMFIELD,NJ
BAIS MEDRASH TORAS CHESED,LAKEWOOD,NJ
MONTCLAIR STATE UNIVERSITY,MONTCLAIR,NJ
YESHIVAS BE'ER YITZCHOK,ELIZABETH,NJ
DREW UNIVERSITY,MADISON,NJ
STOCKTON UNIVERSITY,GALLOWAY,NJ
CENTENARY UNIVERSITY,HACKETTSTOWN,NJ
STRAYER UNIVERSITY-NEW JERSEY,CHERRY HILL,NJ
STEVENS INSTITUTE OF TECHNOLOGY,HOBOKEN,NJ
PRINCETON THEOLOGICAL SEMINARY,PRINCETON,NJ
ROWAN UNIVERSITY,GLASSBORO,NJ
RABBINICAL SEMINARY MKOR CHAIM,LAKEWOOD,NJ
RIDER UNIVERSITY,LAWRENCEVILLE,NJ
NEW JERSEY INSTITUTE OF TECHNOLOGY,NEWARK,NJ
YESHIVA GEDOLA TIFERES YERACHMIEL,LAKEWOOD,NJ
KESER TORAH-MAYAN HATALMUD,LAKEWOOD,NJ
YESHIVA GEDOLA TIFERES YAAKOV YITZCHOK,LAKEWOOD,NJ
FELICIAN UNIVERSITY,LODI,NJ
YESHIVA GEDOLAH SHAAREI SHMUEL,LAKEWOOD,NJ
RUTGERS UNIVERSITY-CAMDEN,CAMDEN,NJ
FAIRLEIGH DICKINSON UNIVERSITY-FLORHAM CAMPUS,MADISON,NJ
GEORGIAN COURT UNIVERSITY,LAKEWOOD,NJ
YESHIVA TORAS CHAIM,LAKEWOOD,NJ
HACKENSACK MERIDIAN SCHOOL OF MEDICINE,NUTLEY,NJ
BAIS MEDRASH MAYAN HATORAH,LAKEWOOD,NJ
RUTGERS UNIVERSITY-NEW BRUNSWICK,NEW BRUNSWICK,NJ
THE COLLEGE OF NEW JERSEY,EWING,NJ
BETH MEDRASH OF ASBURY PARK,LAKEWOOD,NJ
PILLAR COLLEGE,NEWARK,NJ
BETH MEDRASH GOVOHA,LAKEWOOD,NJ
FAIRLEIGH DICKINSON UNIVERSITY-METROPOLITAN CAMPUS,TEANECK,NJ
YESHIVA GEDOLAH TIFERES BORUCH,NORTH PLAINFIELD,NJ
UNIVERSITY OF PHOENIX-NEW MEXICO,ALBUQUERQUE,NM
NEW MEXICO HIGHLANDS UNIVERSITY,LAS VEGAS,NM
NEW MEXICO STATE UNIVERSITY-MAIN CAMPUS,LAS CRUCES,NM
UNIVERSITY OF NEW MEXICO-MAIN CAMPUS,ALBUQUERQUE,NM
NORTHERN NEW MEXICO COLLEGE,ESPANOLA,NM
NEW MEXICO INSTITUTE OF MINING AND TECHNOLOGY,SOCORRO,NM
ST. JOHN'S COLLEGE,SANTA FE,NM
SOUTHWESTERN INDIAN POLYTECHNIC INSTITUTE,ALBUQUERQUE,NM
SOUTHWEST ACUPUNCTURE COLLEGE-SANTA FE,SANTA FE,NM
SOUTHWEST UNIVERSITY OF VISUAL ARTS-ALBUQUERQUE,ALBUQUERQUE,NM
BURRELL COLLEGE OF OSTEOPATHIC MEDICINE,LAS CRUCES,NM
WESTERN NEW MEXICO UNIVERSITY,SILVER CITY,NM
INSTITUTE OF AMERICAN INDIAN AND ALASKA NATIVE CULTURE AND ARTS DEVELOPMENT,SANTA FE,NM
NATIONAL AMERICAN UNIVERSITY-ALBUQUERQUE WEST,ALBUQUERQUE,NM
NAVAJO TECHNICAL UNIVERSITY,CROWNPOINT,NM
UNIVERSITY OF THE SOUTHWEST,HOBBS,NM
EASTERN NEW MEXICO UNIVERSITY-MAIN CAMPUS,PORTALES,NM
WONGU UNIVERSITY OF ORIENTAL MEDICINE,LAS VEGAS,NV
ARIZONA COLLEGE OF NURSING-LAS VEGAS,LAS VEGAS,NV
SIERRA NEVADA UNIVERSITY,INCLINE VILLAGE,NV
UNIVERSITY OF NEVADA-RENO,RENO,NV
NEVADA STATE COLLEGE,HENDERSON,NV
UNIVERSITY OF PHOENIX-NEVADA,LAS VEGAS,NV
TOURO UNIVERSITY NEVADA,HENDERSON,NV
CHAMBERLAIN UNIVERSITY-NEVADA,LAS VEGAS,NV
UNIVERSITY OF NEVADA-LAS VEGAS,LAS VEGAS,NV
GREAT BASIN COLLEGE,ELKO,NV
DEVRY UNIVERSITY-NEVADA,HENDERSON,NV
ROSEMAN UNIVERSITY OF HEALTH SCIENCES,HENDERSON,NV
CENTRAL YESHIVA BETH JOSEPH,BROOKLYN,NY
UNITED STATES MERCHANT MARINE ACADEMY,KINGS POINT,NY
KEUKA COLLEGE,KEUKA PARK,NY
MARYMOUNT MANHATTAN COLLEGE,NEW YORK,NY
FIVE TOWNS COLLEGE,DIX HILLS,NY
PAUL SMITHS COLLEGE OF ARTS AND SCIENCE,PAUL SMITHS,NY
SUNY COLLEGE OF AGRICULTURE AND TECHNOLOGY AT COBLESKILL,COBLESKILL,NY
THE JUILLIARD SCHOOL,NEW YORK,NY
CULINARY INSTITUTE OF AMERICA,HYDE PARK,NY
WAGNER COLLEGE,STATEN ISLAND,NY
SUNY EMPIRE STATE COLLEGE,SARATOGA SPRINGS,NY
CUNY SCHOOL OF LAW,LONG ISLAND CITY,NY
COLLEGE OF MOUNT SAINT VINCENT,BRONX,NY
SYRACUSE UNIVERSITY,SYRACUSE,NY
TORAH TEMIMAH TALMUDICAL SEMINARY,STATEN ISLAND,NY
WELLS COLLEGE,AURORA,NY
SUNY COLLEGE AT OSWEGO,OSWEGO,NY
CANISIUS COLLEGE,BUFFALO,NY
FASHION INSTITUTE OF TECHNOLOGY,NEW YORK,NY
ST FRANCIS COLLEGE,BROOKLYN HEIGHTS,NY
TALMUDICAL INSTITUTE OF UPSTATE NEW YORK,ROCHESTER,NY
YESHIVATH ZICHRON MOSHE,SOUTH FALLSBURG,NY
MANHATTAN SCHOOL OF MUSIC,NEW YORK,NY
YESHIVA UNIVERSITY,NEW YORK,NY
ST. JOHN'S UNIVERSITY-NEW YORK,QUEENS,NY
YESHIVAS NOVOMINSK,BROOKLYN,NY
CUNY BROOKLYN COLLEGE,BROOKLYN,NY
DEVRY COLLEGE OF NEW YORK,NEW YORK,NY
NIAGARA UNIVERSITY,NIAGARA UNIVERSITY,NY
EXCELSIOR COLLEGE,ALBANY,NY
ALBANY LAW SCHOOL,ALBANY,NY
RABBINICAL SEMINARY OF AMERICA,FLUSHING,NY
SARAH LAWRENCE COLLEGE,BRONXVILLE,NY
CONGREGATION TALMIDEI MESIVTA TIFERES SHMIEL ALEKSANDER,BROOKLYN,NY
YESHIVAS MAHARIT D'SATMAR,MONROE,NY
THE NEW SCHOOL,NEW YORK,NY
YESHIVA SHAAREI TORAH OF ROCKLAND,SUFFERN,NY
CUNY HUNTER COLLEGE,NEW YORK,NY
SIENA COLLEGE,LOUDONVILLE,NY
COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,NEW YORK,NY
YESHIVA KOLLEL TIFERETH ELIZER,BROOKLYN,NY
YESHIVAT HECHAL SHEMUEL,BROOKLYN,NY
YESHIVA SHAAR HATORAH,KEW GARDENS,NY
HARTWICK COLLEGE,ONEONTA,NY
ST. THOMAS AQUINAS COLLEGE,SPARKILL,NY
FINGER LAKES HEALTH COLLEGE OF NURSING & HEALTH SCIENCES,GENEVA,NY
CLARKSON UNIVERSITY,POTSDAM,NY
WEILL MEDICAL COLLEGE OF CORNELL UNIVERSITY,NEW YORK,NY
CUNY LEHMAN COLLEGE,BRONX,NY
CUNY MEDGAR EVERS COLLEGE,BROOKLYN,NY
ROCHESTER INSTITUTE OF TECHNOLOGY,ROCHESTER,NY
PRATT INSTITUTE-MAIN,BROOKLYN,NY
SUNY COLLEGE AT GENESEO,GENESEO,NY
SUNY COLLEGE OF TECHNOLOGY AT ALFRED,ALFRED,NY
ROBERTS WESLEYAN COLLEGE,ROCHESTER,NY
HILBERT COLLEGE,HAMBURG,NY
SUNY AT PURCHASE COLLEGE,PURCHASE,NY
YESHIVA OHR YISRAEL,BROOKLYN,NY
NEW YORK LAW SCHOOL,NEW YORK,NY
SUNY DOWNSTATE HEALTH SCIENCES UNIVERSITY,BROOKLYN,NY
BROOKLYN LAW SCHOOL,BROOKLYN,NY
CUNY NEW YORK CITY COLLEGE OF TECHNOLOGY,BROOKLYN,NY
BET MEDRASH GADOL ATERET TORAH,BROOKLYN,NY
YESHIVA GEDOLAH IMREI YOSEF D'SPINKA,BROOKLYN,NY
TALMUDICAL SEMINARY OHOLEI TORAH,BROOKLYN,NY
DOMINICAN COLLEGE OF BLAUVELT,ORANGEBURG,NY
BINGHAMTON UNIVERSITY,VESTAL,NY
YESHIVA YESODA HATORAH VETZ CHAIM,BROOKLYN,NY
ELMEZZI GRADUATE SCHOOL OF MOLECULAR MEDICINE,MANHASSET,NY
BETH MEDRASH MEOR YITZCHOK,MONSEY,NY
CUNY QUEENS COLLEGE,QUEENS,NY
RABBINICAL COLLEGE OF OHR SHIMON YISROEL,BROOKLYN,NY
CUNY BERNARD M BARUCH COLLEGE,NEW YORK,NY
NEW YORK INSTITUTE OF TECHNOLOGY,OLD WESTBURY,NY
RENSSELAER POLYTECHNIC INSTITUTE,TROY,NY
YESHIVA OF MACHZIKAI HADAS,BROOKLYN,NY
LIM COLLEGE,NEW YORK,NY
YESHIVATH VIZNITZ,MONSEY,NY
ST. JOSEPH'S COLLEGE-LONG ISLAND,PATCHOGUE,NY
SUNY AT ALBANY,ALBANY,NY
THE COLLEGE OF SAINT ROSE,ALBANY,NY
NORTHEASTERN SEMINARY,ROCHESTER,NY
SUNY CORTLAND,CORTLAND,NY
SAINT VLADIMIRS ORTHODOX THEOLOGICAL SEMINARY,YONKERS,NY
YESHIVA KARLIN STOLIN,BROOKLYN,NY
SUNY BUFFALO STATE,BUFFALO,NY
HOFSTRA UNIVERSITY,HEMPSTEAD,NY
MONROE COLLEGE,BRONX,NY
THE KING'S COLLEGE,NEW YORK,NY
SAINT JOHN FISHER COLLEGE,ROCHESTER,NY
NEW YORK CHIROPRACTIC COLLEGE,SENECA FALLS,NY
IONA COLLEGE,NEW ROCHELLE,NY
YESHIVA OF OCEAN,GREENFIELD PARK,NY
YESHIVA ZICHRON ARYEH,FAR ROCKAWAY,NY
NEW YORK COLLEGE OF TRADITIONAL CHINESE MEDICINE,MINEOLA,NY
HOUGHTON COLLEGE,HOUGHTON,NY
HEBREW UNION COLLEGE-JEWISH INSTITUTE OF RELIGION,NEW YORK,NY
GLASGOW CALEDONIAN NEW YORK COLLEGE,NEW YORK,NY
YESHIVA YESODA HATORAH VETZ CHAIM,BROOKLYN,NY
SUNY ONEONTA,ONEONTA,NY
TOURO COLLEGE,NEW YORK,NY
COLGATE ROCHESTER CROZER DIVINITY SCHOOL,ROCHESTER,NY
SUNY COLLEGE OF OPTOMETRY,NEW YORK,NY
SUNY COLLEGE AT OLD WESTBURY,OLD WESTBURY,NY
YESHIVAT HECHAL SHEMUEL,BROOKLYN,NY
COOPER UNION FOR THE ADVANCEMENT OF SCIENCE AND ART,NEW YORK,NY
THE GENERAL THEOLOGICAL SEMINARY,NEW YORK,NY
NEW YORK SCHOOL OF INTERIOR DESIGN,NEW YORK,NY
MESIVTHA TIFERETH JERUSALEM OF AMERICA,NEW YORK,NY
JEWISH THEOLOGICAL SEMINARY OF AMERICA,NEW YORK,NY
YESHIVA OF THE TELSHE ALUMNI,RIVERDALE,NY
SUNY MORRISVILLE,MORRISVILLE,NY
STATE UNIVERSITY OF NEW YORK AT NEW PALTZ,NEW PALTZ,NY
D'YOUVILLE COLLEGE,BUFFALO,NY
YESHIVA DERECH CHAIM,BROOKLYN,NY
NEW YORK COLLEGE OF PODIATRIC MEDICINE,NEW YORK,NY
BORICUA COLLEGE,NEW YORK,NY
CYRUS THE GREAT INTERNATIONAL ONLINE UNIVERSITY,YONKERS,NY
TEACHERS COLLEGE AT COLUMBIA UNIVERSITY,NEW YORK,NY
ELMIRA COLLEGE,ELMIRA,NY
CUNY JOHN JAY COLLEGE OF CRIMINAL JUSTICE,NEW YORK,NY
UTA MESIVTA OF KIRYAS JOEL,MONROE,NY
SUNY COLLEGE AT PLATTSBURGH,PLATTSBURGH,NY
NYACK COLLEGE,NEW YORK,NY
SUNY MARITIME COLLEGE,THROGGS NECK,NY
PACIFIC COLLEGE OF ORIENTAL MEDICINE-NEW YORK,NEW YORK,NY
UTICA COLLEGE,UTICA,NY
VASSAR COLLEGE,POUGHKEEPSIE,NY
TALMUDICAL SEMINARY OF BOBOV,BROOKLYN,NY
ALBANY MEDICAL COLLEGE,ALBANY,NY
DAVIS COLLEGE,JOHNSON CITY,NY
RUSSELL SAGE COLLEGE,TROY,NY
ALFRED UNIVERSITY,ALFRED,NY
NEW YORK MEDICAL COLLEGE,VALHALLA,NY
CUNY CITY COLLEGE,NEW YORK,NY
ALBERT EINSTEIN COLLEGE OF MEDICINE,BRONX,NY
BRYANT & STRATTON COLLEGE-ONLINE,ORCHARD PARK,NY
MEDAILLE COLLEGE,BUFFALO,NY
YESHIVA D'MONSEY RABBINICAL COLLEGE,MONSEY,NY
YESHIVA OF FAR ROCKAWAY DERECH AYSON RABBINICAL SEMINARY,FAR ROCKAWAY,NY
PACE UNIVERSITY,NEW YORK,NY
YESHIVA OF NITRA RABBINICAL COLLEGE,MOUNT KISCO,NY
RELAY GRADUATE SCHOOL OF EDUCATION,NEW YORK,NY
HOBART WILLIAM SMITH COLLEGES,GENEVA,NY
YESHIVA OF OCEAN,GREENFIELD PARK,NY
CONGREGATION TALMIDEI MESIVTA TIFERES SHMIEL ALEKSANDER,BROOKLYN,NY
BETH HAMEDRASH SHAAREI YOSHER INSTITUTE,BROOKLYN,NY
CUNY YORK COLLEGE,JAMAICA,NY
UNION THEOLOGICAL SEMINARY IN THE CITY OF NEW YORK,NEW YORK,NY
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NEW YORK,NY
CHRISTIE'S EDUCATION,NEW YORK,NY
KEHILATH YAKOV RABBINICAL SEMINARY,OSSINING,NY
SUNY POLYTECHNIC INSTITUTE,UTICA,NY
UNIFICATION THEOLOGICAL SEMINARY,NEW YORK,NY
NEW YORK COLLEGE OF HEALTH PROFESSIONS,SYOSSET,NY
BE'ER YAAKOV TALMUDIC SEMINARY,SPRING VALLEY,NY
CORNELL UNIVERSITY,ITHACA,NY
MANHATTAN COLLEGE,RIVERDALE,NY
MECHON L'HOYROA,MONSEY,NY
VAUGHN COLLEGE OF AERONAUTICS AND TECHNOLOGY,FLUSHING,NY
NEW YORK UNIVERSITY,NEW YORK,NY
FARMINGDALE STATE COLLEGE,FARMINGDALE,NY
OHR HAMEIR THEOLOGICAL SEMINARY,PEEKSKILL,NY
UNIVERSITY OF ROCHESTER,ROCHESTER,NY
UNION COLLEGE,SCHENECTADY,NY
YESHIVA SHAAR EPHRAIM,MONSEY,NY
ST LAWRENCE UNIVERSITY,CANTON,NY
MESIVTA OF EASTERN PARKWAY-YESHIVA ZICHRON MEILECH,BROOKLYN,NY
MOUNT SAINT MARY COLLEGE,NEWBURGH,NY
GLASGOW CALEDONIAN NEW YORK COLLEGE,NEW YORK,NY
ST. JOSEPH'S COLLEGE-NEW YORK,BROOKLYN,NY
RABBINICAL COLLEGE BETH SHRAGA,MONSEY,NY
MOLLOY COLLEGE,ROCKVILLE CENTRE,NY
FORDHAM UNIVERSITY,BRONX,NY
CHRIST THE KING SEMINARY,EAST AURORA,NY
NEW YORK THEOLOGICAL SEMINARY,NEW YORK,NY
RABBINICAL COLLEGE BOBOVER YESHIVA BNEI ZION,BROOKLYN,NY
CAZENOVIA COLLEGE,CAZENOVIA,NY
METROPOLITAN COLLEGE OF NEW YORK,NEW YORK,NY
SWEDISH INSTITUTE A COLLEGE OF HEALTH SCIENCES,NEW YORK,NY
BAIS MEDRASH ELYON,MONSEY,NY
PLAZA COLLEGE,FOREST HILLS,NY
SUNY COLLEGE OF TECHNOLOGY AT CANTON,CANTON,NY
MACHZIKEI HADATH RABBINICAL COLLEGE,BROOKLYN,NY
BARNARD COLLEGE,NEW YORK,NY
ST BERNARD'S SCHOOL OF THEOLOGY AND MINISTRY,ROCHESTER,NY
ITHACA COLLEGE,ITHACA,NY
ADELPHI UNIVERSITY,GARDEN CITY,NY
ALBANY COLLEGE OF PHARMACY AND HEALTH SCIENCES,ALBANY,NY
ROCKEFELLER UNIVERSITY,NEW YORK,NY
SCHOOL OF VISUAL ARTS,NEW YORK,NY
CENTRAL YESHIVA TOMCHEI TMIMIM LUBAVITZ,BROOKLYN,NY
SUNY BROCKPORT,BROCKPORT,NY
YESHIVA OHR NAFTOLI,NEW WINDSOR,NY
YESHIVA SHOLOM SHACHNA,BROOKLYN,NY
COLGATE UNIVERSITY,HAMILTON,NY
SUNY COLLEGE OF ENVIRONMENTAL SCIENCE AND FORESTRY,SYRACUSE,NY
BARD COLLEGE,ANNANDALE-ON-HUDSON,NY
CUNY GRADUATE SCHOOL AND UNIVERSITY CENTER,NEW YORK,NY
MANHATTANVILLE COLLEGE,PURCHASE,NY
CONCORDIA COLLEGE,BRONXVILLE,NY
LONG ISLAND UNIVERSITY,BROOKVILLE,NY
SUNY COLLEGE AT POTSDAM,POTSDAM,NY
MERCY COLLEGE,DOBBS FERRY,NY
UPSTATE MEDICAL UNIVERSITY,SYRACUSE,NY
NAZARETH COLLEGE,ROCHESTER,NY
